path,label
flowers\astilbe\astilbe_8.jpg,astilbe
flowers\bellflower\bellflower_577.jpg,bellflower
flowers\lotus\lotus_109.jpg,lotus
flowers\magnolia\magnolia_460.jpg,magnolia
flowers\carnation\carnation_371.jpg,carnation
flowers\bellflower\bellflower_527.jpg,bellflower
flowers\lavender\lavender_83.jpg,lavender
flowers\california_poppy\california_poppy_181.jpg,california_poppy
flowers\orchid\orchid_169.jpg,orchid
flowers\lotus\lotus_138.jpg,lotus
flowers\astilbe\astilbe_305.jpg,astilbe
flowers\rose\rose_1.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_648.jpg,black_eyed_susan
flowers\astilbe\astilbe_154.jpg,astilbe
flowers\tulip\tulip_210.jpg,tulip
flowers\california_poppy\california_poppy_643.jpg,california_poppy
flowers\calendula\calendula_394.jpg,calendula
flowers\coreopsis\coreopsis_73.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_66.jpg,black_eyed_susan
flowers\carnation\carnation_869.jpg,carnation
flowers\carnation\carnation_524.jpg,carnation
flowers\carnation\carnation_273.jpg,carnation
flowers\dandelion\dandelion_1041.jpg,dandelion
flowers\dandelion\dandelion_434.jpg,dandelion
flowers\iris\iris_198.jpg,iris
flowers\iris\iris_87.jpg,iris
flowers\lotus\lotus_99.jpg,lotus
flowers\carnation\carnation_581.jpg,carnation
flowers\bellflower\bellflower_272.jpg,bellflower
flowers\water_lily\water_lily_647.jpg,water_lily
flowers\astilbe\astilbe_304.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_887.jpg,black_eyed_susan
flowers\tulip\tulip_9.jpg,tulip
flowers\rose\rose_578.jpg,rose
flowers\orchid\orchid_355.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_854.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_768.jpg,california_poppy
flowers\daffodil\daffodil_817.jpg,daffodil
flowers\sunflower\sunflower_401.jpg,sunflower
flowers\tulip\tulip_292.jpg,tulip
flowers\astilbe\astilbe_140.jpg,astilbe
flowers\rose\rose_502.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_454.jpg,black_eyed_susan
flowers\bellflower\bellflower_151.jpg,bellflower
flowers\water_lily\water_lily_649.jpg,water_lily
flowers\iris\iris_893.jpg,iris
flowers\sunflower\sunflower_45.jpg,sunflower
flowers\iris\iris_891.jpg,iris
flowers\carnation\carnation_240.jpg,carnation
flowers\calendula\calendula_647.jpg,calendula
flowers\iris\iris_272.jpg,iris
flowers\rose\rose_437.jpg,rose
flowers\magnolia\magnolia_81.jpg,magnolia
flowers\lotus\lotus_42.jpg,lotus
flowers\lotus\lotus_266.jpg,lotus
flowers\lotus\lotus_490.jpg,lotus
flowers\water_lily\water_lily_712.jpg,water_lily
flowers\magnolia\magnolia_444.jpg,magnolia
flowers\sunflower\sunflower_695.jpg,sunflower
flowers\lavender\lavender_448.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_884.jpg,black_eyed_susan
flowers\carnation\carnation_595.jpg,carnation
flowers\daffodil\daffodil_319.jpg,daffodil
flowers\calendula\calendula_694.jpg,calendula
flowers\orchid\orchid_315.jpg,orchid
flowers\coreopsis\coreopsis_282.jpg,coreopsis
flowers\tulip\tulip_761.jpg,tulip
flowers\common_daisy\daisy_90.jpg,common_daisy
flowers\california_poppy\california_poppy_320.jpg,california_poppy
flowers\iris\iris_362.jpg,iris
flowers\daffodil\daffodil_307.jpg,daffodil
flowers\lavender\lavender_399.jpeg,lavender
flowers\sunflower\sunflower_989.jpg,sunflower
flowers\bellflower\bellflower_367.jpg,bellflower
flowers\tulip\tulip_733.jpg,tulip
flowers\rose\rose_154.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_863.jpg,black_eyed_susan
flowers\orchid\orchid_479.jpg,orchid
flowers\astilbe\astilbe_239.jpg,astilbe
flowers\calendula\calendula_31.jpg,calendula
flowers\lotus\lotus_71.jpg,lotus
flowers\daffodil\daffodil_131.jpg,daffodil
flowers\astilbe\astilbe_470.jpg,astilbe
flowers\lavender\lavender_167.jpeg,lavender
flowers\carnation\carnation_107.jpg,carnation
flowers\orchid\orchid_418.jpg,orchid
flowers\tulip\tulip_807.jpg,tulip
flowers\daffodil\daffodil_957.jpg,daffodil
flowers\coreopsis\coreopsis_291.jpg,coreopsis
flowers\astilbe\astilbe_566.jpg,astilbe
flowers\magnolia\magnolia_544.jpg,magnolia
flowers\magnolia\magnolia_258.jpg,magnolia
flowers\rose\rose_281.jpg,rose
flowers\calendula\calendula_929.jpg,calendula
flowers\lotus\lotus_143.jpg,lotus
flowers\carnation\carnation_652.jpg,carnation
flowers\iris\iris_947.jpg,iris
flowers\orchid\orchid_299.jpg,orchid
flowers\bellflower\bellflower_447.jpg,bellflower
flowers\coreopsis\coreopsis_237.jpg,coreopsis
flowers\daffodil\daffodil_135.jpg,daffodil
flowers\lavender\lavender_440.jpeg,lavender
flowers\calendula\calendula_342.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_462.jpg,black_eyed_susan
flowers\black_eyed_susan\black_eyed_susan_59.jpg,black_eyed_susan
flowers\daffodil\daffodil_912.jpg,daffodil
flowers\lotus\lotus_372.jpg,lotus
flowers\magnolia\magnolia_360.jpg,magnolia
flowers\sunflower\sunflower_48.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_262.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_673.jpg,california_poppy
flowers\rose\rose_191.jpg,rose
flowers\daffodil\daffodil_918.jpg,daffodil
flowers\bellflower\bellflower_2.jpg,bellflower
flowers\iris\iris_672.jpg,iris
flowers\lavender\lavender_413.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_868.jpg,black_eyed_susan
flowers\coreopsis\coreopsis_576.jpg,coreopsis
flowers\lavender\lavender_300.jpeg,lavender
flowers\calendula\calendula_752.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_2.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_40.jpg,california_poppy
flowers\black_eyed_susan\black_eyed_susan_871.jpg,black_eyed_susan
flowers\astilbe\astilbe_108.jpg,astilbe
flowers\calendula\calendula_102.jpg,calendula
flowers\lotus\lotus_336.jpg,lotus
flowers\common_daisy\daisy_528.jpg,common_daisy
flowers\orchid\orchid_452.jpg,orchid
flowers\lavender\lavender_372.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_288.jpg,black_eyed_susan
flowers\sunflower\sunflower_647.jpg,sunflower
flowers\carnation\carnation_620.jpg,carnation
flowers\magnolia\magnolia_377.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_230.jpg,black_eyed_susan
flowers\bellflower\bellflower_163.jpg,bellflower
flowers\astilbe\astilbe_444.jpg,astilbe
flowers\astilbe\astilbe_386.jpg,astilbe
flowers\tulip\tulip_108.jpg,tulip
flowers\california_poppy\california_poppy_174.jpg,california_poppy
flowers\calendula\calendula_951.jpg,calendula
flowers\california_poppy\california_poppy_741.jpg,california_poppy
flowers\water_lily\water_lily_274.jpg,water_lily
flowers\lavender\lavender_69.jpg,lavender
flowers\calendula\calendula_336.jpg,calendula
flowers\lavender\lavender_458.jpeg,lavender
flowers\astilbe\astilbe_87.jpg,astilbe
flowers\iris\iris_78.jpg,iris
flowers\water_lily\water_lily_655.jpg,water_lily
flowers\carnation\carnation_633.jpg,carnation
flowers\astilbe\astilbe_287.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_492.jpg,black_eyed_susan
flowers\orchid\orchid_3.jpg,orchid
flowers\tulip\tulip_985.jpg,tulip
flowers\black_eyed_susan\black_eyed_susan_160.jpg,black_eyed_susan
flowers\dandelion\dandelion_944.jpg,dandelion
flowers\bellflower\bellflower_764.jpg,bellflower
flowers\lotus\lotus_98.jpg,lotus
flowers\coreopsis\coreopsis_46.jpg,coreopsis
flowers\astilbe\astilbe_72.jpg,astilbe
flowers\iris\iris_898.jpg,iris
flowers\tulip\tulip_837.jpg,tulip
flowers\coreopsis\coreopsis_864.jpg,coreopsis
flowers\sunflower\sunflower_709.jpg,sunflower
flowers\lavender\lavender_165.jpeg,lavender
flowers\astilbe\astilbe_406.jpg,astilbe
flowers\bellflower\bellflower_506.jpg,bellflower
flowers\california_poppy\california_poppy_577.jpg,california_poppy
flowers\orchid\orchid_246.jpg,orchid
flowers\lavender\lavender_40.jpg,lavender
flowers\lotus\lotus_120.jpg,lotus
flowers\lavender\lavender_433.jpeg,lavender
flowers\california_poppy\california_poppy_535.jpg,california_poppy
flowers\lavender\lavender_99.jpg,lavender
flowers\lavender\lavender_60.jpg,lavender
flowers\sunflower\sunflower_333.jpg,sunflower
flowers\rose\rose_426.jpg,rose
flowers\calendula\calendula_898.jpg,calendula
flowers\water_lily\water_lily_210.jpg,water_lily
flowers\water_lily\water_lily_178.jpg,water_lily
flowers\common_daisy\daisy_604.jpg,common_daisy
flowers\lavender\lavender_429.jpeg,lavender
flowers\carnation\carnation_38.jpg,carnation
flowers\rose\rose_473.jpg,rose
flowers\astilbe\astilbe_126.jpg,astilbe
flowers\dandelion\dandelion_482.jpg,dandelion
flowers\iris\iris_778.jpg,iris
flowers\orchid\orchid_489.jpg,orchid
flowers\rose\rose_513.jpg,rose
flowers\tulip\tulip_449.jpg,tulip
flowers\astilbe\astilbe_611.jpg,astilbe
flowers\bellflower\bellflower_362.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_486.jpg,black_eyed_susan
flowers\iris\iris_17.jpg,iris
flowers\orchid\orchid_95.jpg,orchid
flowers\lavender\lavender_78.jpg,lavender
flowers\lavender\lavender_261.jpeg,lavender
flowers\dandelion\dandelion_1013.jpg,dandelion
flowers\orchid\orchid_431.jpg,orchid
flowers\carnation\carnation_288.jpg,carnation
flowers\bellflower\bellflower_659.jpg,bellflower
flowers\sunflower\sunflower_24.jpg,sunflower
flowers\common_daisy\daisy_651.jpg,common_daisy
flowers\common_daisy\daisy_11.jpg,common_daisy
flowers\daffodil\daffodil_343.jpg,daffodil
flowers\bellflower\bellflower_579.jpg,bellflower
flowers\common_daisy\daisy_757.jpg,common_daisy
flowers\lotus\lotus_259.jpg,lotus
flowers\magnolia\magnolia_1039.jpg,magnolia
flowers\calendula\calendula_385.jpg,calendula
flowers\dandelion\dandelion_821.jpg,dandelion
flowers\carnation\carnation_767.jpg,carnation
flowers\calendula\calendula_740.jpg,calendula
flowers\calendula\calendula_41.jpg,calendula
flowers\lavender\lavender_66.jpg,lavender
flowers\bellflower\bellflower_586.jpg,bellflower
flowers\magnolia\magnolia_866.jpg,magnolia
flowers\common_daisy\daisy_584.jpg,common_daisy
flowers\magnolia\magnolia_1000.jpg,magnolia
flowers\common_daisy\daisy_523.jpg,common_daisy
flowers\carnation\carnation_655.jpg,carnation
flowers\calendula\calendula_168.jpg,calendula
flowers\iris\iris_916.jpg,iris
flowers\carnation\carnation_469.jpg,carnation
flowers\daffodil\daffodil_603.jpg,daffodil
flowers\coreopsis\coreopsis_404.jpg,coreopsis
flowers\orchid\orchid_443.jpg,orchid
flowers\common_daisy\daisy_464.jpg,common_daisy
flowers\sunflower\sunflower_124.jpg,sunflower
flowers\bellflower\bellflower_573.jpg,bellflower
flowers\rose\rose_12.jpg,rose
flowers\iris\iris_1016.jpg,iris
flowers\lavender\lavender_196.jpeg,lavender
flowers\iris\iris_230.jpg,iris
flowers\daffodil\daffodil_659.jpg,daffodil
flowers\water_lily\water_lily_269.jpg,water_lily
flowers\iris\iris_819.jpg,iris
flowers\coreopsis\coreopsis_551.jpg,coreopsis
flowers\water_lily\water_lily_53.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_629.jpg,black_eyed_susan
flowers\astilbe\astilbe_59.jpg,astilbe
flowers\iris\iris_491.jpg,iris
flowers\lavender\lavender_377.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_793.jpg,black_eyed_susan
flowers\dandelion\dandelion_651.jpg,dandelion
flowers\orchid\orchid_287.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_730.jpg,black_eyed_susan
flowers\dandelion\dandelion_367.jpg,dandelion
flowers\common_daisy\daisy_972.jpg,common_daisy
flowers\common_daisy\daisy_535.jpg,common_daisy
flowers\iris\iris_867.jpg,iris
flowers\dandelion\dandelion_619.jpg,dandelion
flowers\tulip\tulip_406.jpg,tulip
flowers\daffodil\daffodil_383.jpg,daffodil
flowers\tulip\tulip_61.jpg,tulip
flowers\sunflower\sunflower_508.jpg,sunflower
flowers\astilbe\astilbe_502.jpg,astilbe
flowers\calendula\calendula_573.jpg,calendula
flowers\water_lily\water_lily_935.jpg,water_lily
flowers\water_lily\water_lily_685.jpg,water_lily
flowers\common_daisy\daisy_415.jpg,common_daisy
flowers\dandelion\dandelion_373.jpg,dandelion
flowers\california_poppy\california_poppy_175.jpg,california_poppy
flowers\sunflower\sunflower_288.jpg,sunflower
flowers\lotus\lotus_370.jpg,lotus
flowers\daffodil\daffodil_347.jpg,daffodil
flowers\california_poppy\california_poppy_861.jpg,california_poppy
flowers\rose\rose_82.jpg,rose
flowers\calendula\calendula_678.jpg,calendula
flowers\astilbe\astilbe_704.jpg,astilbe
flowers\lotus\lotus_349.jpg,lotus
flowers\iris\iris_394.jpg,iris
flowers\orchid\orchid_454.jpg,orchid
flowers\water_lily\water_lily_448.jpg,water_lily
flowers\coreopsis\coreopsis_826.jpg,coreopsis
flowers\magnolia\magnolia_86.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_28.jpg,black_eyed_susan
flowers\iris\iris_951.jpg,iris
flowers\coreopsis\coreopsis_56.jpg,coreopsis
flowers\bellflower\bellflower_302.jpg,bellflower
flowers\daffodil\daffodil_669.jpg,daffodil
flowers\lotus\lotus_456.jpg,lotus
flowers\dandelion\dandelion_163.jpg,dandelion
flowers\dandelion\dandelion_362.jpg,dandelion
flowers\tulip\tulip_443.jpg,tulip
flowers\bellflower\bellflower_682.jpg,bellflower
flowers\dandelion\dandelion_631.jpg,dandelion
flowers\calendula\calendula_349.jpg,calendula
flowers\dandelion\dandelion_387.jpg,dandelion
flowers\water_lily\water_lily_146.jpg,water_lily
flowers\astilbe\astilbe_592.jpg,astilbe
flowers\dandelion\dandelion_793.jpg,dandelion
flowers\rose\rose_462.jpg,rose
flowers\common_daisy\daisy_92.jpg,common_daisy
flowers\common_daisy\daisy_431.jpg,common_daisy
flowers\lotus\lotus_277.jpg,lotus
flowers\dandelion\dandelion_537.jpg,dandelion
flowers\tulip\tulip_982.jpg,tulip
flowers\california_poppy\california_poppy_756.jpg,california_poppy
flowers\tulip\tulip_780.jpg,tulip
flowers\common_daisy\daisy_817.jpg,common_daisy
flowers\magnolia\magnolia_518.jpg,magnolia
flowers\coreopsis\coreopsis_514.jpg,coreopsis
flowers\common_daisy\daisy_865.jpg,common_daisy
flowers\calendula\calendula_434.jpg,calendula
flowers\rose\rose_448.jpg,rose
flowers\magnolia\magnolia_758.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_797.jpg,black_eyed_susan
flowers\tulip\tulip_788.jpg,tulip
flowers\orchid\orchid_277.jpg,orchid
flowers\orchid\orchid_486.jpg,orchid
flowers\rose\rose_119.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_333.jpg,black_eyed_susan
flowers\lotus\lotus_235.jpg,lotus
flowers\carnation\carnation_212.jpg,carnation
flowers\magnolia\magnolia_41.jpg,magnolia
flowers\common_daisy\daisy_12.jpg,common_daisy
flowers\magnolia\magnolia_173.jpg,magnolia
flowers\daffodil\daffodil_796.jpg,daffodil
flowers\orchid\orchid_113.jpg,orchid
flowers\water_lily\water_lily_880.jpg,water_lily
flowers\coreopsis\coreopsis_373.jpg,coreopsis
flowers\magnolia\magnolia_863.jpg,magnolia
flowers\sunflower\sunflower_614.jpg,sunflower
flowers\rose\rose_544.jpg,rose
flowers\dandelion\dandelion_271.jpg,dandelion
flowers\carnation\carnation_560.jpg,carnation
flowers\iris\iris_633.jpg,iris
flowers\orchid\orchid_329.jpg,orchid
flowers\dandelion\dandelion_585.jpg,dandelion
flowers\california_poppy\california_poppy_289.jpg,california_poppy
flowers\daffodil\daffodil_170.jpg,daffodil
flowers\rose\rose_614.jpg,rose
flowers\rose\rose_317.jpg,rose
flowers\water_lily\water_lily_214.jpg,water_lily
flowers\iris\iris_399.jpg,iris
flowers\carnation\carnation_744.jpg,carnation
flowers\lavender\lavender_435.jpeg,lavender
flowers\lotus\lotus_318.jpg,lotus
flowers\common_daisy\daisy_461.jpg,common_daisy
flowers\black_eyed_susan\black_eyed_susan_364.jpg,black_eyed_susan
flowers\iris\iris_352.jpg,iris
flowers\magnolia\magnolia_51.jpg,magnolia
flowers\water_lily\water_lily_103.jpg,water_lily
flowers\sunflower\sunflower_198.jpg,sunflower
flowers\iris\iris_184.jpg,iris
flowers\rose\rose_263.jpg,rose
flowers\lavender\lavender_464.jpeg,lavender
flowers\water_lily\water_lily_116.jpg,water_lily
flowers\astilbe\astilbe_398.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_148.jpg,black_eyed_susan
flowers\tulip\tulip_145.jpg,tulip
flowers\coreopsis\coreopsis_342.jpg,coreopsis
flowers\carnation\carnation_360.jpg,carnation
flowers\lotus\lotus_386.jpg,lotus
flowers\astilbe\astilbe_71.jpg,astilbe
flowers\water_lily\water_lily_867.jpg,water_lily
flowers\iris\iris_417.jpg,iris
flowers\lotus\lotus_226.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_926.jpg,black_eyed_susan
flowers\lotus\lotus_371.jpg,lotus
flowers\common_daisy\daisy_612.jpg,common_daisy
flowers\black_eyed_susan\black_eyed_susan_631.jpg,black_eyed_susan
flowers\orchid\orchid_5.jpg,orchid
flowers\dandelion\dandelion_1033.jpg,dandelion
flowers\coreopsis\coreopsis_177.jpg,coreopsis
flowers\lavender\lavender_410.jpeg,lavender
flowers\astilbe\astilbe_42.jpg,astilbe
flowers\iris\iris_41.jpg,iris
flowers\coreopsis\coreopsis_1015.jpg,coreopsis
flowers\bellflower\bellflower_118.jpg,bellflower
flowers\calendula\calendula_170.jpg,calendula
flowers\magnolia\magnolia_1011.jpg,magnolia
flowers\rose\rose_39.jpg,rose
flowers\magnolia\magnolia_648.jpg,magnolia
flowers\magnolia\magnolia_764.jpg,magnolia
flowers\calendula\calendula_352.jpg,calendula
flowers\astilbe\astilbe_391.jpg,astilbe
flowers\iris\iris_667.jpg,iris
flowers\bellflower\bellflower_829.jpg,bellflower
flowers\bellflower\bellflower_651.jpg,bellflower
flowers\daffodil\daffodil_5.jpg,daffodil
flowers\magnolia\magnolia_458.jpg,magnolia
flowers\calendula\calendula_43.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_222.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_822.jpg,california_poppy
flowers\california_poppy\california_poppy_414.jpg,california_poppy
flowers\daffodil\daffodil_565.jpg,daffodil
flowers\carnation\carnation_145.jpg,carnation
flowers\iris\iris_215.jpg,iris
flowers\magnolia\magnolia_145.jpg,magnolia
flowers\coreopsis\coreopsis_847.jpg,coreopsis
flowers\carnation\carnation_119.jpg,carnation
flowers\magnolia\magnolia_804.jpg,magnolia
flowers\bellflower\bellflower_456.jpg,bellflower
flowers\astilbe\astilbe_422.jpg,astilbe
flowers\tulip\tulip_154.jpg,tulip
flowers\black_eyed_susan\black_eyed_susan_861.jpg,black_eyed_susan
flowers\rose\rose_115.jpg,rose
flowers\sunflower\sunflower_833.jpg,sunflower
flowers\coreopsis\coreopsis_679.jpg,coreopsis
flowers\tulip\tulip_27.jpg,tulip
flowers\water_lily\water_lily_523.jpg,water_lily
flowers\astilbe\astilbe_247.jpg,astilbe
flowers\bellflower\bellflower_397.jpg,bellflower
flowers\dandelion\dandelion_426.jpg,dandelion
flowers\water_lily\water_lily_290.jpg,water_lily
flowers\lavender\lavender_154.jpeg,lavender
flowers\california_poppy\california_poppy_388.jpg,california_poppy
flowers\sunflower\sunflower_522.jpg,sunflower
flowers\coreopsis\coreopsis_155.jpg,coreopsis
flowers\dandelion\dandelion_592.jpg,dandelion
flowers\lotus\lotus_32.jpg,lotus
flowers\orchid\orchid_448.jpg,orchid
flowers\orchid\orchid_175.jpg,orchid
flowers\sunflower\sunflower_58.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_84.jpg,black_eyed_susan
flowers\lotus\lotus_186.jpg,lotus
flowers\california_poppy\california_poppy_344.jpg,california_poppy
flowers\dandelion\dandelion_843.jpg,dandelion
flowers\bellflower\bellflower_513.jpg,bellflower
flowers\water_lily\water_lily_957.jpg,water_lily
flowers\california_poppy\california_poppy_15.jpg,california_poppy
flowers\california_poppy\california_poppy_480.jpg,california_poppy
flowers\iris\iris_458.jpg,iris
flowers\orchid\orchid_162.jpg,orchid
flowers\magnolia\magnolia_38.jpg,magnolia
flowers\iris\iris_654.jpg,iris
flowers\coreopsis\coreopsis_4.jpg,coreopsis
flowers\water_lily\water_lily_905.jpg,water_lily
flowers\dandelion\dandelion_862.jpg,dandelion
flowers\orchid\orchid_92.jpg,orchid
flowers\common_daisy\daisy_406.jpg,common_daisy
flowers\black_eyed_susan\black_eyed_susan_872.jpg,black_eyed_susan
flowers\lotus\lotus_105.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_52.jpg,black_eyed_susan
flowers\sunflower\sunflower_981.jpg,sunflower
flowers\calendula\calendula_307.jpg,calendula
flowers\bellflower\bellflower_91.jpg,bellflower
